id_str,created_at,place,source,text,coordinates,geo,is_quote_status,retweet_count,quote_count,reply_count,user_created_at,user_description,user_followers_count,user_following,user_friends_count,user_id_str,user_location,user_name,user_statuses_count
808508427618189312,Tue Dec 13 03:06:45 +0000 2016,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@SCCCJA @jacustoms #kingston wharves https://t.co/Ylbdl0zXVY,,,True,0,0,0,Tue May 05 00:46:35 +0000 2015,Sunshine City Chamber of Commerce is focused on the economic and social development of the Portmore Community. Jamaica Chamber of Commerce Affiliate.,188,,99,3185664000,"Portmore, St. Catherine",SCCC Jamaica,1673
808442016958844928,Mon Dec 12 22:42:51 +0000 2016,,"<a href=""https://proudjamaica.com"" rel=""nofollow"">PROUD JAMAICA</a>",Kingston Wharves Forfeits Unclaimed Pre-2004 Dividends - https://t.co/HsWRyQerfH https://t.co/cZGakPSRFQ,,,False,0,0,0,Tue Sep 01 23:31:15 +0000 2015,PROUDLY HIGHLIGHTING JAMAICA'S MANY ACHIEVEMENTS,1684,,1103,3517353735,Jamaica,PROUD JAMAICA,29231
808442012135526400,Mon Dec 12 22:42:50 +0000 2016,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Kingston Wharves Forfeits Unclaimed Pre-2004 Dividends https://t.co/4qMBDhQJfW,,,False,0,0,0,Wed Oct 05 03:19:03 +0000 2011,"█▀░█▀█░█░░░█░░░█▀█░█░█░█░░░░█▀█▀█░█▀ █▀░█░█░█░░░█░░░█░█░█░█░█░▀▀░█░█░█░█▀ ▀░░▀▀▀░▀▀▀░▀▀▀░▀▀▀░▀▀░▀▀░░░
Watch Movies,TV Shows, Music Videos, Live TV",393,,1640,385226650,,WatchAnything.info,19514
808316930411073538,Mon Dec 12 14:25:48 +0000 2016,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",JIS_Kingston Wharves_Total Logistics Centre https://t.co/uE1CA7X7Ri,,,False,0,0,0,Fri Feb 21 16:23:26 +0000 2014,Factories Corporation of Jamaica Limited is a government agency with responsibilities for the development and management of industrial and commercial space.,222,,190,2355033998,17 Knutsford Boulevard,Factories Corporation of Jamaica Limited - FCJ,1488
807922802615525376,Sun Dec 11 12:19:41 +0000 2016,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",JIS_Kingston Wharves_Total Logistics Centre https://t.co/X8qyxXv28s,,,False,0,1,0,Wed May 08 18:36:54 +0000 2013,Leveraging the Power of Speed and Connectivity. A government-backed initiative to establish Jamaica as a global logistics node within the Americas.,1059,,801,1413560323,Jamaica,Jalogisticshub,4371
806320978888458242,Wed Dec 07 02:14:36 +0000 2016,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",This Morning the MS Monarch Docked at Berth 2 Kingston Wharves. https://t.co/dkePYrlfX6,,,True,0,1,0,Sat Dec 27 02:41:27 +0000 2008,Man of the world.,468,,244,18400596,"Kingston, Jamaica ",Amun-Ra,30011
806195248904945664,Tue Dec 06 17:55:00 +0000 2016,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@MOFPJA Monarch of the seas docks at Kingston Wharves' Berth II with over 2700 passengers on board. Welcome to JA! https://t.co/FGd8VDRS7m,,,False,2,0,0,Mon Feb 14 15:46:28 +0000 2011,The Jamaica Customs Agency,6948,,184,252143179,"Newport East, Jamaica",Jamaica Customs,840
806193946313498624,Tue Dec 06 17:49:49 +0000 2016,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JCA staff ready to assist passengers  on Monarch of the Seas which docked at Kingston Wharves' Berth II, Dec 6, 2016 https://t.co/nkFxgTHnH0",,,False,5,0,0,Mon Feb 14 15:46:28 +0000 2011,The Jamaica Customs Agency,6948,,184,252143179,"Newport East, Jamaica",Jamaica Customs,840
806104353165770752,Tue Dec 06 11:53:49 +0000 2016,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Berth 2 of Kingston Wharves has been transformed to welcome The Pullman turn Monarch https://t.co/io6ZDvJi05,,,False,0,0,0,Sat Dec 27 02:41:27 +0000 2008,Man of the world.,468,,244,18400596,"Kingston, Jamaica ",Amun-Ra,30011
804684154701017088,Fri Dec 02 13:50:27 +0000 2016,,"<a href=""https://postcron.com"" rel=""nofollow"">Postcron App</a>",Altman Z-Score Analysis for Kingston Wharves Limited (KW) #altmanzscore https://t.co/qwiMIHk455 https://t.co/bMP2ECRwMD,,,False,0,0,0,Wed Aug 31 18:27:39 +0000 2011,"Altman Z-Score + Android, BlackBerry, iOS and Web Application developed in collaboration with Prof. Edward Altman analyzes corporate credit risk objectively.",97,,118,365605154,New Jersey,Altman Z-Score+,19427
804684151697903616,Fri Dec 02 13:50:26 +0000 2016,,"<a href=""https://postcron.com"" rel=""nofollow"">Postcron App</a>",Altman Z-Score Analysis for Kingston Wharves Limited (KW) #altmanzscore https://t.co/BJL7Sb3Rf8 https://t.co/MTbIZLWuhb,,,False,0,0,0,Sun Apr 08 20:37:58 +0000 2012,MBA Sidekick is a comprehensive application for MBA Students and Professionals. This is the go-to app for MBAs.,25,,1,548784663,"Randolph, NJ",MBA Sidekick,15439
804684138234216452,Fri Dec 02 13:50:23 +0000 2016,,"<a href=""https://postcron.com"" rel=""nofollow"">Postcron App</a>",Altman Z-Score Analysis for Kingston Wharves Limited (KW) #altmanzscore https://t.co/3LZIG44GFN https://t.co/X8jHnxpLkS,,,False,0,0,0,Wed Apr 11 18:23:49 +0000 2012,Comprehensive Financial Applications for MBAs,51,,4,551292729,"Randolph, NJ",The Finance MBA,15437
804655211725881344,Fri Dec 02 11:55:26 +0000 2016,,"<a href=""http://app.stockboard.com/"" rel=""nofollow"">Stockboard</a>",$KW Kennedy Wilson Closes $363M of Multifamily Transactions... - https://t.co/JFvvFsX3at,,,False,0,0,0,Thu Feb 04 10:18:01 +0000 2016,,489,,39,4858453045,"Vancouver, British Columbia",Stockboard Media Inc,111441
804654271316819969,Fri Dec 02 11:51:42 +0000 2016,,"<a href=""http://app.stockboard.com/"" rel=""nofollow"">Stockboard</a>",$KW Kennedy Wilson Announces Dividend of $0.14 Per Common Share for Fourth Quarter 2016... - https://t.co/gWPwPgaQct,,,False,0,0,0,Thu Feb 04 10:18:01 +0000 2016,,489,,39,4858453045,"Vancouver, British Columbia",Stockboard Media Inc,111441
803252129569927169,Mon Nov 28 15:00:06 +0000 2016,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",The Caribbean Shipping Association is providing members with a chance to participate in a study tour showcasing... https://t.co/KneBpoKGuT,,,False,0,0,0,Wed Feb 17 18:41:39 +0000 2010,"A tech-savvy logistics & ocean transport company for trade between the Eastern Caribbean, U. S. and Africa.",303,,1245,115136999,,PremierCaribe Shipping and Logistics,1331
799616981100101632,Fri Nov 18 14:15:19 +0000 2016,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",https://t.co/iIKRQStxML,,,False,0,0,0,Tue Jun 16 23:48:40 +0000 2009,"https://t.co/HAMJ8YwPer @ Twitter for The Latest In Caribbean & International SME Business News, Empowering Leaders and Entrepreneurs. Follow, Stay Current",534,,101,47779740,Silicon Mountain Mandeville Ja,Businessuiteonline.com,5939
799486956480643072,Fri Nov 18 05:38:38 +0000 2016,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Kingston Wharves to navigate uncertain trade prospects in final quarter https://t.co/RNwrPIsksH,,,False,0,0,0,Tue May 22 19:48:48 +0000 2012,CBC is committed to providing its members with opportunities and resources to create stronger alliances that will result in increased profits.,122,,21,587699183,New York,CBC,25437
799045645067833344,Thu Nov 17 00:25:01 +0000 2016,,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","Hall wary of trade changes, but Kingston Wharves prepares for expansion - Business https://t.co/43NSEIEsl9",,,False,0,0,0,Wed May 08 20:34:01 +0000 2013,Special Economic Zone Specialist | Logistics and Global Value Chains Enthusiast | Educator | Blogger | Lawyer| Rotarian| Data Viz Student| Rugby Player,271,,936,1413757236,Jamaica,Ainsley Brown,8054
798982887659827201,Wed Nov 16 20:15:39 +0000 2016,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",https://t.co/LKvaD1ogZo,,,False,0,0,0,Tue Jun 16 23:48:40 +0000 2009,"https://t.co/HAMJ8YwPer @ Twitter for The Latest In Caribbean & International SME Business News, Empowering Leaders and Entrepreneurs. Follow, Stay Current",534,,101,47779740,Silicon Mountain Mandeville Ja,Businessuiteonline.com,5939
798980307731021826,Wed Nov 16 20:05:24 +0000 2016,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","JamaicaObserver: Hall wary of trade changes, but Kingston Wharves prepares for expansion https://t.co/h34b9o2yDE https://t.co/quBbL0XZGT",,,False,0,0,0,Tue Oct 28 18:58:47 +0000 2014,SEE US ON YOUTUBE https://t.co/grxAaPNxue TONY JONES business man and owner of local garden services professional garden OUR WEBSITE AT https://t.co/M1Z2NdmBX7,1582,,2012,2848641431,manchester,david hill,22678
798978959069220864,Wed Nov 16 20:00:02 +0000 2016,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Hall wary of trade changes, but Kingston Wharves prepares for expansion https://t.co/89ZKusQSIq https://t.co/b326WsLH2M",,,False,0,0,0,Tue Apr 22 04:40:35 +0000 2008,Jamaica's Number 1 Daily Newspaper: Every Day Matters,260473,,312,14470793,"Kingston, Jamaica",Jamaica Observer,203120
796375747728437249,Wed Nov 09 15:35:48 +0000 2016,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Kingston Wharves' big plans ... Making Customs clearance easier https://t.co/Ka8haxWo2d,,,False,0,0,0,Fri Feb 21 16:23:26 +0000 2014,Factories Corporation of Jamaica Limited is a government agency with responsibilities for the development and management of industrial and commercial space.,222,,190,2355033998,17 Knutsford Boulevard,Factories Corporation of Jamaica Limited - FCJ,1488
796133787855941633,Tue Nov 08 23:34:21 +0000 2016,,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",#JAM - Kingston Wharves' big plans ... Making #Customs clearance easier | @JamaicaGleaner https://t.co/3jFDK8xz5q,,,False,2,0,0,Thu May 07 14:23:04 +0000 2009,"Official account of Paul Hay, #PHC Projects (@PH_AECo) founder. I tweet on #Politics, #Economy, #Society & #Technology in Jamaica & the Cayman Islands. #JM  #KY",3660,,3552,38439288,"Kingston, Jamaica",Paul A. Hay,227687
795968521570238465,Tue Nov 08 12:37:38 +0000 2016,,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>",Kingston Wharves' big plans ... Making Customs clearance easier https://t.co/zcgscCz81h,,,False,0,0,0,Wed May 08 20:34:01 +0000 2013,Special Economic Zone Specialist | Logistics and Global Value Chains Enthusiast | Educator | Blogger | Lawyer| Rotarian| Data Viz Student| Rugby Player,271,,936,1413757236,Jamaica,Ainsley Brown,8054
795968449746993152,Tue Nov 08 12:37:21 +0000 2016,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Kingston Wharves' big plans ... Making Customs clearance easier https://t.co/vydffGg8BC,,,False,0,0,0,Wed May 08 18:36:54 +0000 2013,Leveraging the Power of Speed and Connectivity. A government-backed initiative to establish Jamaica as a global logistics node within the Americas.,1059,,801,1413560323,Jamaica,Jalogisticshub,4371
794273511137083392,Thu Nov 03 20:22:16 +0000 2016,,"<a href=""http://app.stockboard.com/"" rel=""nofollow"">Stockboard</a>",$KW Kennedy Wilson Reports Third Quarter 2016 Results... - https://t.co/i82c05pXdr,,,False,0,0,0,Thu Feb 04 10:18:01 +0000 2016,,489,,39,4858453045,"Vancouver, British Columbia",Stockboard Media Inc,111441
791701715783389184,Thu Oct 27 18:02:52 +0000 2016,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Kingston Wharves wins CSA Port of the Year Award! https://t.co/5jJkIZzqEv,,,False,1,0,0,Wed May 08 18:36:54 +0000 2013,Leveraging the Power of Speed and Connectivity. A government-backed initiative to establish Jamaica as a global logistics node within the Americas.,1059,,801,1413560323,Jamaica,Jalogisticshub,4371
791266733776523264,Wed Oct 26 13:14:25 +0000 2016,"{'attributes': {}, 'bounding_box': {'coordinates': [[[-78.368878, 17.705786], [-78.368878, 18.525029], [-76.183028, 18.525029], [-76.183028, 17.705786]]], 'type': 'Polygon'}, 'country': 'Jamaica', 'country_code': 'JM', 'full_name': 'Jamaica', 'id': 'd66ca907ceb62690', 'name': 'Jamaica', 'place_type': 'country', 'url': 'https://api.twitter.com/1.1/geo/id/d66ca907ceb62690.json'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kingston Wharves named best multi-purpose port in Caribbean https://t.co/gESSac2lWl,,,False,0,0,0,Sat Dec 27 02:41:27 +0000 2008,Man of the world.,468,,244,18400596,"Kingston, Jamaica ",Amun-Ra,30011
790904008126918656,Tue Oct 25 13:13:04 +0000 2016,,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",#JAM - Kingston Wharves wins CSA Port of the Year Award! | #Shipping | @JamaicaGleaner https://t.co/aNpcgW1wRU,,,False,2,0,0,Thu Aug 26 13:36:11 +0000 2010,"Official Twitter account of #PHC, DIGITAL Division (a @PH_AECo division): #ICT, #AEC consultants to #Caribbean construction & design professionals.",3910,,4031,183230503,"Kingston, Jamaica","#PHC, DIGITAL Division",194161
790797378307682304,Tue Oct 25 06:09:21 +0000 2016,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",jamaica: Kingston Wharves wins CSA Port of the Year Award! https://t.co/hvZw4mulNR,,,False,0,0,0,Sat Feb 02 14:21:15 +0000 2013,"The place to find your Hot Beach Spot
Destinations!!!",3037,,3159,1142563184,Miami,HotBeachSpots.com,105992
790796814509338624,Tue Oct 25 06:07:07 +0000 2016,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Kingston Wharves wins CSA Port of the Year Award! https://t.co/YQuwpkJcei,,,False,0,0,0,Wed Feb 19 05:22:47 +0000 2014,Automated Twitter Account for Virtual Desktop Competitive Analysis,13,,0,2351179129,,TJ Morey,10559
790796581960310784,Tue Oct 25 06:06:12 +0000 2016,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",jamaica: Kingston Wharves wins CSA Port of the Year Award! https://t.co/VHJAN82JzI,,,False,0,0,0,Sun Apr 12 03:11:43 +0000 2015,"Relax In Jamaica. Enjoy the Amazing Beaches, Sights and Attractions. We're here 2 RT your tweets. Follow me & we follow back.",1602,,872,3158250305,Jamaica,Relax In Jamaica,85279
790795333328474112,Tue Oct 25 06:01:14 +0000 2016,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Kingston Wharves wins CSA Port of the Year Award! https://t.co/1dMXOd0Si3,,,False,0,0,0,Fri Apr 04 15:25:29 +0000 2008,The latest Jamaican news and updates. 🇯🇲,66720,,355,14303545,Jamaica,jamaica,119033
790708354104565760,Tue Oct 25 00:15:36 +0000 2016,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","JamaicaObserver: Kingston Wharves named best multi-purpose port in Caribbean
Details: https://t.co/CvnP88lBEH https://t.co/VFnOhipZcz",,,False,0,0,0,Tue Oct 28 18:58:47 +0000 2014,SEE US ON YOUTUBE https://t.co/grxAaPNxue TONY JONES business man and owner of local garden services professional garden OUR WEBSITE AT https://t.co/M1Z2NdmBX7,1582,,2012,2848641431,manchester,david hill,22678
790707806756155392,Tue Oct 25 00:13:26 +0000 2016,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kingston Wharves named best multi-purpose port in Caribbean
Details: https://t.co/npM78XcuJD https://t.co/bgyn0Sk62T",,,False,11,0,0,Tue Apr 22 04:40:35 +0000 2008,Jamaica's Number 1 Daily Newspaper: Every Day Matters,260473,,312,14470793,"Kingston, Jamaica",Jamaica Observer,203120
790528149826273280,Mon Oct 24 12:19:32 +0000 2016,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","The mega cranes of Kingston wharves, Kingston Jamaica, against the… https://t.co/sYfrx6xO6U",,,False,0,0,0,Wed Jan 23 11:59:34 +0000 2013,"On a mission to inspire the youth of all nations to discover God, discover self and discover purpose.",131,,106,1114194288,Jamaica,Marq Johnson,2136
789442615938777088,Fri Oct 21 12:26:01 +0000 2016,,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",#JAM #Shipping - Hurricane Matthew brings unexpected business for Kingston Wharves | @JamaicaGleaner https://t.co/Q69I6RkMbu,,,False,2,0,0,Thu May 07 14:23:04 +0000 2009,"Official account of Paul Hay, #PHC Projects (@PH_AECo) founder. I tweet on #Politics, #Economy, #Society & #Technology in Jamaica & the Cayman Islands. #JM  #KY",3660,,3552,38439288,"Kingston, Jamaica",Paul A. Hay,227687
789430121736249345,Fri Oct 21 11:36:22 +0000 2016,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Hurricane Matthew brings unexpected business for Kingston Wharves https://t.co/OMQNXoxNUu,,,False,0,0,0,Wed May 08 18:36:54 +0000 2013,Leveraging the Power of Speed and Connectivity. A government-backed initiative to establish Jamaica as a global logistics node within the Americas.,1059,,801,1413560323,Jamaica,Jalogisticshub,4371
789412842537574400,Fri Oct 21 10:27:42 +0000 2016,"{'attributes': {}, 'bounding_box': {'coordinates': [[[-78.368878, 17.705786], [-78.368878, 18.525029], [-76.183028, 18.525029], [-76.183028, 17.705786]]], 'type': 'Polygon'}, 'country': 'Jamaica', 'country_code': 'JM', 'full_name': 'Jamaica', 'id': 'd66ca907ceb62690', 'name': 'Jamaica', 'place_type': 'country', 'url': 'https://api.twitter.com/1.1/geo/id/d66ca907ceb62690.json'}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",https://t.co/No6cKZGtYv,,,False,0,0,0,Sat Dec 27 02:41:27 +0000 2008,Man of the world.,468,,244,18400596,"Kingston, Jamaica ",Amun-Ra,30011
789348466677780480,Fri Oct 21 06:11:54 +0000 2016,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Hurricane Matthew brings unexpected business for Kingston Wharves https://t.co/gkj2x13OoT,,,False,0,0,0,Tue May 22 19:48:48 +0000 2012,CBC is committed to providing its members with opportunities and resources to create stronger alliances that will result in increased profits.,122,,21,587699183,New York,CBC,25437
788690449745805313,Wed Oct 19 10:37:11 +0000 2016,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Kingston Wharves to the rescue https://t.co/c7YSYOYtlx,,,False,0,0,0,Wed Feb 19 05:22:47 +0000 2014,Automated Twitter Account for Virtual Desktop Competitive Analysis,13,,0,2351179129,,TJ Morey,10559
788374962692300800,Tue Oct 18 13:43:33 +0000 2016,,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>",Kingston Wharves to the rescue https://t.co/KqVic0ENQa,,,False,0,0,0,Wed May 08 20:34:01 +0000 2013,Special Economic Zone Specialist | Logistics and Global Value Chains Enthusiast | Educator | Blogger | Lawyer| Rotarian| Data Viz Student| Rugby Player,271,,936,1413757236,Jamaica,Ainsley Brown,8054
788374667677446144,Tue Oct 18 13:42:22 +0000 2016,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Kingston Wharves to the rescue https://t.co/BL39VIlPDu,,,False,0,0,0,Wed May 08 18:36:54 +0000 2013,Leveraging the Power of Speed and Connectivity. A government-backed initiative to establish Jamaica as a global logistics node within the Americas.,1059,,801,1413560323,Jamaica,Jalogisticshub,4371
788362123042811904,Tue Oct 18 12:52:31 +0000 2016,,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",#JAM - Kingston Wharves to the rescue | #Shipping | @JamaicaGleaner https://t.co/TJCamXVULG,,,False,5,0,0,Thu Aug 26 13:36:11 +0000 2010,"Official Twitter account of #PHC, DIGITAL Division (a @PH_AECo division): #ICT, #AEC consultants to #Caribbean construction & design professionals.",3910,,4031,183230503,"Kingston, Jamaica","#PHC, DIGITAL Division",194161
788134584034611201,Mon Oct 17 21:48:22 +0000 2016,,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",LHM 600 for Jamaica: Jamaican terminal operator Kingston Wharves has ordered a 208 to... https://t.co/KZIU6frQ7O https://t.co/3cv543vR7w,,,False,0,0,0,Fri Dec 02 13:12:05 +0000 2011,"Customized equipment guides for crane & access hire companies - Rental MAP for #cranehire & #accesshire in Europe, US & CAN - Crane CAD blocks for lift plans",755,,367,426608296,Germany,TDKv - Carsten Thevessen,10298
786542035515899904,Thu Oct 13 12:20:09 +0000 2016,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","#Liebherr delivers ""biggest mobile harbour #crane in the #Caribbean"" to #Kingston Wharves Limited in #Jamaica https://t.co/7mgEXwSGsX",,,False,0,0,0,Fri Aug 12 17:03:11 +0000 2011,"WorldCargo News is a tabloid journal for the port/terminal, cargo handling and intermodal industries, complemented by a content-rich website and eNewsletters.",7968,,260,353794853,London,WorldCargo News,7575
786297086476181504,Wed Oct 12 20:06:48 +0000 2016,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","View of sunrise, the Kingston Wharves and the Kingston Harbour from… https://t.co/X88k5pQRz2",,,False,0,0,0,Wed Jan 23 11:59:34 +0000 2013,"On a mission to inspire the youth of all nations to discover God, discover self and discover purpose.",131,,106,1114194288,Jamaica,Marq Johnson,2136
784478988030926848,Fri Oct 07 19:42:20 +0000 2016,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Kingston Wharves CEO commends Gov’t for commitment to logistics hub - Latest News - https://t.co/gnChL5e1Ty https://t.co/La4aLrjtXh,,,False,5,0,0,Fri Sep 30 13:52:28 +0000 2011,Father of two || @JulietHolness' Husband || Prime Minister of Jamaica || Leader of @JLPJamaica. || Tweets may be archived. #AMH 🇯🇲,195236,,262,382671909,Jamaica,Andrew Holness,16214
784477151605104640,Fri Oct 07 19:35:02 +0000 2016,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Kingston Wharves CEO commends Gov’t for commitment to logistics hub

Link: https://t.co/A2Awitiat9 https://t.co/jTIzf11U71",,,False,3,0,2,Tue Dec 02 04:23:58 +0000 2008,Building a Better Jamaica #Stronger #BuildBackStronger #RecoveringStronger #ResilientAndStronger,23404,,212,17799464,Jamaica,JLPJamaica,11812
784460712156524548,Fri Oct 07 18:29:43 +0000 2016,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","JamaicaObserver: Kingston Wharves CEO commends Gov’t for commitment to logistics hub
Read more: … https://t.co/nlwa7UZwwW",,,False,0,0,0,Tue Oct 28 18:58:47 +0000 2014,SEE US ON YOUTUBE https://t.co/grxAaPNxue TONY JONES business man and owner of local garden services professional garden OUR WEBSITE AT https://t.co/M1Z2NdmBX7,1582,,2012,2848641431,manchester,david hill,22678
784459973187088384,Fri Oct 07 18:26:46 +0000 2016,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kingston Wharves CEO commends Gov’t for commitment to logistics hub
Read more: https://t.co/EBDowNeV78 https://t.co/XNHBxmGj7F",,,False,2,0,0,Tue Apr 22 04:40:35 +0000 2008,Jamaica's Number 1 Daily Newspaper: Every Day Matters,260473,,312,14470793,"Kingston, Jamaica",Jamaica Observer,203120
776446289563283456,Thu Sep 15 15:43:15 +0000 2016,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@_KWL_ Já tentei de tudo amor,,,False,0,0,1,Thu Sep 15 12:49:33 +0000 2016,• 21 • @NicollasMoretto 👩‍❤️‍💋‍👨,275,,173,776402575520169984,RS,Roane Werb,451
776009184869359616,Wed Sep 14 10:46:21 +0000 2016,,"<a href=""http://app.stockboard.com/"" rel=""nofollow"">Stockboard</a>","$KW Kennedy Wilson Fund V Acquires 451-Unit Multifamily Community in Bellevue, WA for $172M... - https://t.co/rLJGbNiUtx",,,False,0,0,0,Thu Feb 04 10:18:01 +0000 2016,,489,,39,4858453045,"Vancouver, British Columbia",Stockboard Media Inc,111441
775754416712323072,Tue Sep 13 17:54:00 +0000 2016,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kingston Wharves' total logistics center is shaping up nicely. 2018 completion date I believe https://t.co/Ytz8GHr3Il,,,False,0,0,0,Thu Jul 22 16:02:38 +0000 2010,"techie, geek, gym rat,nerd,soca junkie, trouble maker ,Aviation nerd trapped behind a computer screen.",2361,,702,169543922,Kingston 🇯🇲,1-888-4-JANCRO,133135
774199135314513920,Fri Sep 09 10:53:52 +0000 2016,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","awe
Awe hud
Kwl u
Gd wud
Jc u
Wtv
Wuw
WWE SMACKDOWN TONIIIIGHT ON EEEE
kwl
Ja

 #MxitDays",,,False,1,0,0,Thu Aug 09 14:53:00 +0000 2012,"Biomedical and Electrical Engineer 🦾. I take chances, get messy and make mistakes. He / him",406,,1091,747365515,🏳️‍🌈🇿🇦,vc,17426
774197254894723072,Fri Sep 09 10:46:24 +0000 2016,,"<a href=""http://app.stockboard.com/"" rel=""nofollow"">Stockboard</a>",$KW Kennedy Wilson Announces Dividend of $0.14 Per Common Share for Third Quarter 2016... - https://t.co/1RdTKBPS8Q,,,False,0,0,0,Thu Feb 04 10:18:01 +0000 2016,,489,,39,4858453045,"Vancouver, British Columbia",Stockboard Media Inc,111441
773899634238291968,Thu Sep 08 15:03:45 +0000 2016,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","First shipment of #redstripebeer leaves for Kingston Wharves following the resumption of export production in Ja
https://t.co/dy0IcbJcjK",,,False,2,1,0,Wed Nov 24 16:45:05 +0000 2010,"We are the leading industry association in Jamaica, serving the needs of manufacturers, exporters and service providers with excellence.",2631,,269,219353644,"85A Duke Street, Kingston",JMEA,3740
770573449458618368,Tue Aug 30 10:46:41 +0000 2016,,"<a href=""http://app.stockboard.com/"" rel=""nofollow"">Stockboard</a>",$KW Kennedy Wilson Acquires 157-Unit Multifamily Community in Los Angeles Suburb for $61M... - https://t.co/tKCEZy9A2F,,,False,0,0,0,Thu Feb 04 10:18:01 +0000 2016,,489,,39,4858453045,"Vancouver, British Columbia",Stockboard Media Inc,111441
769935357848743936,Sun Aug 28 16:31:08 +0000 2016,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#WOLMERSCRICKET LHB DANIEL BECKFORD is KW U-15 Finals Man-of-the-Match as Kingston repeat https://t.co/9M8tvoI23W https://t.co/UMQjMWMYEC,,,False,1,1,0,Mon Sep 14 00:15:08 +0000 2009,"None come to God but through Jesus Christ 🇮🇱  
#KAG #SERVE #PIONEERS #TECH #WOLMERS     
#COLLEGE🏈 + ⚽️  Lions never worry about the opinions of sheep.",1118,,921,74010278,,Age Quod Agis 🇺🇸,6471
769850560438689792,Sun Aug 28 10:54:11 +0000 2016,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Kingston retain Kingston Wharves Under-15 cricket title - Jamaica Observer https://t.co/Uy1dO8PK80,,,False,0,0,0,Sun Aug 05 10:13:26 +0000 2012,We deliver the latest Cricket news everyday,1181,,1544,738355184,,Cricket watch,37074
